iso3,iso2,m49,source,group_type,group_code,group_name
TGO,TG,768,un_sdg,region,1,World (total) by continental regions
TGO,TG,768,world_bank,income_level,LIC,Low income
TGO,TG,768,world_bank,lending_type,IDX,International Development Association (IDA)
TGO,TG,768,world_bank,region,SSF,Sub-Saharan Africa
THA,TH,764,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
THA,TH,764,oecd_dac,oda_recipient_group,10019,UMICs
THA,TH,764,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
THA,TH,764,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
THA,TH,764,un_m49,global,1,World
THA,TH,764,un_m49,region,142,Asia
THA,TH,764,un_m49,sub_region,35,South-eastern Asia
THA,TH,764,un_sdg,region,142,Asia
THA,TH,764,un_sdg,region,515,Developing regions
THA,TH,764,un_sdg,region,753,Eastern and South-Eastern Asia
THA,TH,764,un_sdg,region,35,South-Eastern Asia
THA,TH,764,un_sdg,region,1,World (total) by MDG regions
THA,TH,764,un_sdg,region,1,World (total) by SDG regions
THA,TH,764,un_sdg,region,1,World (total) by continental regions
THA,TH,764,world_bank,income_level,UMC,Upper middle income
THA,TH,764,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
THA,TH,764,world_bank,region,EAS,East Asia & Pacific
TJK,TJ,762,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TJK,TJ,762,oecd_dac,oda_recipient_group,10018,LMICs
TJK,TJ,762,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TJK,TJ,762,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
TJK,TJ,762,un_m49,global,1,World
TJK,TJ,762,un_m49,region,142,Asia
TJK,TJ,762,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
TJK,TJ,762,un_m49,sub_region,143,Central Asia
TJK,TJ,762,un_sdg,region,142,Asia
TJK,TJ,762,un_sdg,region,135,Caucasus and Central Asia
TJK,TJ,762,un_sdg,region,143,Central Asia
TJK,TJ,762,un_sdg,region,62,Central and Southern Asia
TJK,TJ,762,un_sdg,region,515,Developing regions
TJK,TJ,762,un_sdg,region,925,LLDC Asia
TJK,TJ,762,un_sdg,region,432,Land Locked Developing Countries (LLDC)
TJK,TJ,762,un_sdg,region,1,World (total) by MDG regions
TJK,TJ,762,un_sdg,region,1,World (total) by SDG regions
TJK,TJ,762,un_sdg,region,1,World (total) by continental regions
TJK,TJ,762,world_bank,income_level,LMC,Lower middle income
TJK,TJ,762,world_bank,lending_type,IDX,International Development Association (IDA)
TJK,TJ,762,world_bank,region,ECS,Europe & Central Asia
TKL,TK,772,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TKL,TK,772,oecd_dac,oda_recipient_group,10018,LMICs
TKL,TK,772,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TKL,TK,772,oecd_dac,wb_income_hint,WB-NC,World Bank not classified (WB-NC)
TKL,TK,772,un_m49,global,1,World
TKL,TK,772,un_m49,region,9,Oceania
TKL,TK,772,un_m49,sub_region,61,Polynesia
TKL,TK,772,un_sdg,region,515,Developing regions
TKL,TK,772,un_sdg,region,9,Oceania
TKL,TK,772,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
TKL,TK,772,un_sdg,region,61,Polynesia
TKL,TK,772,un_sdg,region,1,World (total) by MDG regions
TKL,TK,772,un_sdg,region,1,World (total) by SDG regions
TKL,TK,772,un_sdg,region,1,World (total) by continental regions
TKM,TM,795,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TKM,TM,795,oecd_dac,oda_recipient_group,10019,UMICs
TKM,TM,795,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TKM,TM,795,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
TKM,TM,795,un_m49,global,1,World
TKM,TM,795,un_m49,region,142,Asia
TKM,TM,795,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
TKM,TM,795,un_m49,sub_region,143,Central Asia
TKM,TM,795,un_sdg,region,142,Asia
TKM,TM,795,un_sdg,region,135,Caucasus and Central Asia
TKM,TM,795,un_sdg,region,143,Central Asia
TKM,TM,795,un_sdg,region,62,Central and Southern Asia
TKM,TM,795,un_sdg,region,515,Developing regions
TKM,TM,795,un_sdg,region,925,LLDC Asia
TKM,TM,795,un_sdg,region,432,Land Locked Developing Countries (LLDC)
TKM,TM,795,un_sdg,region,1,World (total) by MDG regions
TKM,TM,795,un_sdg,region,1,World (total) by SDG regions
TKM,TM,795,un_sdg,region,1,World (total) by continental regions
TKM,TM,795,world_bank,income_level,UMC,Upper middle income
TKM,TM,795,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
TKM,TM,795,world_bank,region,ECS,Europe & Central Asia
TLS,TL,626,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TLS,TL,626,oecd_dac,oda_recipient_group,10016,LDCs
TLS,TL,626,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TLS,TL,626,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
TLS,TL,626,un_m49,global,1,World
TLS,TL,626,un_m49,region,142,Asia
TLS,TL,626,un_m49,special_group,LDC,Least Developed Countries (LDC)
TLS,TL,626,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
TLS,TL,626,un_m49,sub_region,35,South-eastern Asia
TLS,TL,626,un_sdg,region,142,Asia
TLS,TL,626,un_sdg,region,515,Developing regions
TLS,TL,626,un_sdg,region,753,Eastern and South-Eastern Asia
TLS,TL,626,un_sdg,region,929,LDC Asia
TLS,TL,626,un_sdg,region,199,Least Developed Countries (LDC)
TLS,TL,626,un_sdg,region,933,SIDS Asia
TLS,TL,626,un_sdg,region,722,Small Island Developing States (SIDS)
TLS,TL,626,un_sdg,region,35,South-Eastern Asia
TLS,TL,626,un_sdg,region,1,World (total) by MDG regions
TLS,TL,626,un_sdg,region,1,World (total) by SDG regions
TLS,TL,626,un_sdg,region,1,World (total) by continental regions
TLS,TL,626,world_bank,income_level,LMC,Lower middle income
TLS,TL,626,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
TLS,TL,626,world_bank,region,EAS,East Asia & Pacific
TON,TO,776,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TON,TO,776,oecd_dac,oda_recipient_group,10019,UMICs
TON,TO,776,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TON,TO,776,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
TON,TO,776,un_m49,global,1,World
TON,TO,776,un_m49,region,9,Oceania
TON,TO,776,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
TON,TO,776,un_m49,sub_region,61,Polynesia
TON,TO,776,un_sdg,region,515,Developing regions
TON,TO,776,un_sdg,region,9,Oceania
TON,TO,776,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
TON,TO,776,un_sdg,region,61,Polynesia
TON,TO,776,un_sdg,region,934,SIDS Oceania
TON,TO,776,un_sdg,region,722,Small Island Developing States (SIDS)
TON,TO,776,un_sdg,region,1,World (total) by MDG regions
TON,TO,776,un_sdg,region,1,World (total) by SDG regions
TON,TO,776,un_sdg,region,1,World (total) by continental regions
TON,TO,776,world_bank,income_level,UMC,Upper middle income
TON,TO,776,world_bank,lending_type,IDX,International Development Association (IDA)
TON,TO,776,world_bank,region,EAS,East Asia & Pacific
TTO,TT,780,un_m49,global,1,World
TTO,TT,780,un_m49,intermediate_region,29,Caribbean
TTO,TT,780,un_m49,region,19,Americas
TTO,TT,780,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
TTO,TT,780,un_m49,sub_region,419,Latin America and the Caribbean
TTO,TT,780,un_sdg,region,19,Americas
TTO,TT,780,un_sdg,region,29,Caribbean
TTO,TT,780,un_sdg,region,515,Developing regions
TTO,TT,780,un_sdg,region,419,Latin America and the Caribbean
TTO,TT,780,un_sdg,region,932,SIDS Americas
TTO,TT,780,un_sdg,region,722,Small Island Developing States (SIDS)
TTO,TT,780,un_sdg,region,1,World (total) by MDG regions
TTO,TT,780,un_sdg,region,1,World (total) by SDG regions
TTO,TT,780,un_sdg,region,1,World (total) by continental regions
TTO,TT,780,world_bank,income_level,HIC,High income
TTO,TT,780,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
TTO,TT,780,world_bank,region,LCN,Latin America & Caribbean
TUN,TN,788,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TUN,TN,788,oecd_dac,oda_recipient_group,10018,LMICs
TUN,TN,788,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TUN,TN,788,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
TUN,TN,788,un_m49,global,1,World
TUN,TN,788,un_m49,region,2,Africa
TUN,TN,788,un_m49,sub_region,15,Northern Africa
TUN,TN,788,un_sdg,region,2,Africa
TUN,TN,788,un_sdg,region,515,Developing regions
TUN,TN,788,un_sdg,region,15,Northern Africa
TUN,TN,788,un_sdg,region,746,Northern Africa (exc. Sudan)
TUN,TN,788,un_sdg,region,747,Northern Africa and Western Asia
TUN,TN,788,un_sdg,region,1,World (total) by MDG regions
TUN,TN,788,un_sdg,region,1,World (total) by SDG regions
TUN,TN,788,un_sdg,region,1,World (total) by continental regions
TUN,TN,788,world_bank,income_level,LMC,Lower middle income
TUN,TN,788,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
TUN,TN,788,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
TUR,TR,792,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TUR,TR,792,oecd_dac,oda_recipient_group,10019,UMICs
TUR,TR,792,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TUR,TR,792,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
TUR,TR,792,un_m49,global,1,World
TUR,TR,792,un_m49,region,142,Asia
TUR,TR,792,un_m49,sub_region,145,Western Asia
TUR,TR,792,un_sdg,region,142,Asia
TUR,TR,792,un_sdg,region,515,Developing regions
TUR,TR,792,un_sdg,region,747,Northern Africa and Western Asia
TUR,TR,792,un_sdg,region,145,Western Asia
TUR,TR,792,un_sdg,region,485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)"
TUR,TR,792,un_sdg,region,1,World (total) by MDG regions
TUR,TR,792,un_sdg,region,1,World (total) by SDG regions
TUR,TR,792,un_sdg,region,1,World (total) by continental regions
TUR,TR,792,world_bank,income_level,UMC,Upper middle income
TUR,TR,792,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
TUR,TR,792,world_bank,region,ECS,Europe & Central Asia
TUV,TV,798,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TUV,TV,798,oecd_dac,oda_recipient_group,10016,LDCs
TUV,TV,798,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TUV,TV,798,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
TUV,TV,798,un_m49,global,1,World
TUV,TV,798,un_m49,region,9,Oceania
TUV,TV,798,un_m49,special_group,LDC,Least Developed Countries (LDC)
TUV,TV,798,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
TUV,TV,798,un_m49,sub_region,61,Polynesia
TUV,TV,798,un_sdg,region,515,Developing regions
TUV,TV,798,un_sdg,region,930,LDC Oceania
TUV,TV,798,un_sdg,region,199,Least Developed Countries (LDC)
TUV,TV,798,un_sdg,region,9,Oceania
TUV,TV,798,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
TUV,TV,798,un_sdg,region,61,Polynesia
TUV,TV,798,un_sdg,region,934,SIDS Oceania
TUV,TV,798,un_sdg,region,722,Small Island Developing States (SIDS)
TUV,TV,798,un_sdg,region,1,World (total) by MDG regions
TUV,TV,798,un_sdg,region,1,World (total) by SDG regions
TUV,TV,798,un_sdg,region,1,World (total) by continental regions
TUV,TV,798,world_bank,income_level,UMC,Upper middle income
TUV,TV,798,world_bank,lending_type,IDX,International Development Association (IDA)
TUV,TV,798,world_bank,region,EAS,East Asia & Pacific
TZA,TZ,834,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TZA,TZ,834,oecd_dac,oda_recipient_group,10016,LDCs
TZA,TZ,834,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TZA,TZ,834,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
TZA,TZ,834,un_m49,global,1,World
TZA,TZ,834,un_m49,intermediate_region,14,Eastern Africa
TZA,TZ,834,un_m49,region,2,Africa
TZA,TZ,834,un_m49,special_group,LDC,Least Developed Countries (LDC)
TZA,TZ,834,un_m49,sub_region,202,Sub-Saharan Africa
TZA,TZ,834,un_sdg,region,2,Africa
TZA,TZ,834,un_sdg,region,515,Developing regions
TZA,TZ,834,un_sdg,region,14,Eastern Africa
TZA,TZ,834,un_sdg,region,927,LDC Africa
TZA,TZ,834,un_sdg,region,199,Least Developed Countries (LDC)
TZA,TZ,834,un_sdg,region,202,Sub-Saharan Africa
TZA,TZ,834,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
TZA,TZ,834,un_sdg,region,1,World (total) by MDG regions
TZA,TZ,834,un_sdg,region,1,World (total) by SDG regions
TZA,TZ,834,un_sdg,region,1,World (total) by continental regions
TZA,TZ,834,world_bank,income_level,LMC,Lower middle income
TZA,TZ,834,world_bank,lending_type,IDX,International Development Association (IDA)
TZA,TZ,834,world_bank,region,SSF,Sub-Saharan Africa
UGA,UG,800,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
UGA,UG,800,oecd_dac,oda_recipient_group,10016,LDCs
UGA,UG,800,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
UGA,UG,800,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
UGA,UG,800,un_m49,global,1,World
UGA,UG,800,un_m49,intermediate_region,14,Eastern Africa
UGA,UG,800,un_m49,region,2,Africa
UGA,UG,800,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
UGA,UG,800,un_m49,special_group,LDC,Least Developed Countries (LDC)
UGA,UG,800,un_m49,sub_region,202,Sub-Saharan Africa
UGA,UG,800,un_sdg,region,2,Africa
UGA,UG,800,un_sdg,region,515,Developing regions
UGA,UG,800,un_sdg,region,14,Eastern Africa
UGA,UG,800,un_sdg,region,927,LDC Africa
UGA,UG,800,un_sdg,region,923,LLDC Africa
UGA,UG,800,un_sdg,region,432,Land Locked Developing Countries (LLDC)
UGA,UG,800,un_sdg,region,199,Least Developed Countries (LDC)
UGA,UG,800,un_sdg,region,202,Sub-Saharan Africa
UGA,UG,800,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
UGA,UG,800,un_sdg,region,1,World (total) by MDG regions
UGA,UG,800,un_sdg,region,1,World (total) by SDG regions
UGA,UG,800,un_sdg,region,1,World (total) by continental regions
UGA,UG,800,world_bank,income_level,LIC,Low income
UGA,UG,800,world_bank,lending_type,IDX,International Development Association (IDA)
UGA,UG,800,world_bank,region,SSF,Sub-Saharan Africa
UKR,UA,804,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
UKR,UA,804,oecd_dac,oda_recipient_group,10018,LMICs
UKR,UA,804,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
UKR,UA,804,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
UKR,UA,804,un_m49,global,1,World
UKR,UA,804,un_m49,region,150,Europe
UKR,UA,804,un_m49,sub_region,151,Eastern Europe
UKR,UA,804,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
UKR,UA,804,un_sdg,region,151,Eastern Europe
UKR,UA,804,un_sdg,region,150,Europe
UKR,UA,804,un_sdg,region,513,Europe and Northern America
UKR,UA,804,un_sdg,region,1,World (total) by MDG regions
UKR,UA,804,un_sdg,region,1,World (total) by SDG regions
UKR,UA,804,un_sdg,region,1,World (total) by continental regions
UKR,UA,804,world_bank,income_level,UMC,Upper middle income
UKR,UA,804,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
UKR,UA,804,world_bank,region,ECS,Europe & Central Asia
UMI,UM,581,un_m49,global,1,World
UMI,UM,581,un_m49,region,9,Oceania
UMI,UM,581,un_m49,sub_region,57,Micronesia
UMI,UM,581,un_sdg,region,515,Developing regions
UMI,UM,581,un_sdg,region,57,Micronesia
UMI,UM,581,un_sdg,region,9,Oceania
UMI,UM,581,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
UMI,UM,581,un_sdg,region,1,World (total) by MDG regions
UMI,UM,581,un_sdg,region,1,World (total) by SDG regions
UMI,UM,581,un_sdg,region,1,World (total) by continental regions
URY,UY,858,un_m49,global,1,World
URY,UY,858,un_m49,intermediate_region,5,South America
URY,UY,858,un_m49,region,19,Americas
URY,UY,858,un_m49,sub_region,419,Latin America and the Caribbean
URY,UY,858,un_sdg,region,19,Americas
URY,UY,858,un_sdg,region,515,Developing regions
URY,UY,858,un_sdg,region,419,Latin America and the Caribbean
URY,UY,858,un_sdg,region,5,South America
URY,UY,858,un_sdg,region,1,World (total) by MDG regions
URY,UY,858,un_sdg,region,1,World (total) by SDG regions
URY,UY,858,un_sdg,region,1,World (total) by continental regions
URY,UY,858,world_bank,income_level,HIC,High income
URY,UY,858,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
URY,UY,858,world_bank,region,LCN,Latin America & Caribbean
USA,US,840,un_m49,global,1,World
USA,US,840,un_m49,region,19,Americas
USA,US,840,un_m49,sub_region,21,Northern America
USA,US,840,un_sdg,region,19,Americas
USA,US,840,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
USA,US,840,un_sdg,region,513,Europe and Northern America
USA,US,840,un_sdg,region,21,Northern America
USA,US,840,un_sdg,region,1,World (total) by MDG regions
USA,US,840,un_sdg,region,1,World (total) by SDG regions
USA,US,840,un_sdg,region,1,World (total) by continental regions
USA,US,840,world_bank,income_level,HIC,High income
USA,US,840,world_bank,lending_type,LNX,World Bank lending type: Not classified
USA,US,840,world_bank,region,NAC,North America
UZB,UZ,860,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
UZB,UZ,860,oecd_dac,oda_recipient_group,10018,LMICs
UZB,UZ,860,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
UZB,UZ,860,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
UZB,UZ,860,un_m49,global,1,World
UZB,UZ,860,un_m49,region,142,Asia
UZB,UZ,860,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
UZB,UZ,860,un_m49,sub_region,143,Central Asia
UZB,UZ,860,un_sdg,region,142,Asia
UZB,UZ,860,un_sdg,region,135,Caucasus and Central Asia
UZB,UZ,860,un_sdg,region,143,Central Asia
UZB,UZ,860,un_sdg,region,62,Central and Southern Asia
UZB,UZ,860,un_sdg,region,515,Developing regions
UZB,UZ,860,un_sdg,region,925,LLDC Asia
UZB,UZ,860,un_sdg,region,432,Land Locked Developing Countries (LLDC)
UZB,UZ,860,un_sdg,region,1,World (total) by MDG regions
UZB,UZ,860,un_sdg,region,1,World (total) by SDG regions
UZB,UZ,860,un_sdg,region,1,World (total) by continental regions
UZB,UZ,860,world_bank,income_level,LMC,Lower middle income
UZB,UZ,860,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
UZB,UZ,860,world_bank,region,ECS,Europe & Central Asia
VAT,VA,336,un_m49,global,1,World
VAT,VA,336,un_m49,region,150,Europe
VAT,VA,336,un_m49,sub_region,39,Southern Europe
VAT,VA,336,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
VAT,VA,336,un_sdg,region,150,Europe
VAT,VA,336,un_sdg,region,513,Europe and Northern America
VAT,VA,336,un_sdg,region,39,Southern Europe
VAT,VA,336,un_sdg,region,1,World (total) by MDG regions
VAT,VA,336,un_sdg,region,1,World (total) by SDG regions
VAT,VA,336,un_sdg,region,1,World (total) by continental regions
VCT,VC,670,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
VCT,VC,670,oecd_dac,oda_recipient_group,10019,UMICs
VCT,VC,670,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
VCT,VC,670,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
VCT,VC,670,un_m49,global,1,World
VCT,VC,670,un_m49,intermediate_region,29,Caribbean
VCT,VC,670,un_m49,region,19,Americas
VCT,VC,670,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
VCT,VC,670,un_m49,sub_region,419,Latin America and the Caribbean
VCT,VC,670,un_sdg,region,19,Americas
VCT,VC,670,un_sdg,region,29,Caribbean
VCT,VC,670,un_sdg,region,515,Developing regions
